#TradeId,TradeType,Maturity,MaturityTime,NPV,NpvCurrency,NPV(Base),BaseCurrency,Notional,Notional(Base),NettingSet,CounterParty
FS_1.CP_23.CP_5.TL_0.TRADE_8978.COPY_0,FxForward,2016-06-09,0.341530,-21316166.182042,EUR,-21316166.182042,EUR,81925976.13,81925976.13,FS_1.CP_23.CP_5.TL_0,FS_1.CP_5
FS_1.CP_5.CP_11.TL_0.TRADE_630.COPY_0,FxForward,2017-05-20,1.285194,35668164.391783,USD,31499601.613109,EUR,77967701.00,68855562.43,FS_1.CP_5.CP_11.TL_0,FS_1.CP_11
FS_1.CP_11.CP_5.TL_0.TRADE_630.COPY_0,FxForward,2017-05-20,1.285194,-31499601.613109,EUR,-31499601.613109,EUR,67967930.25,67967930.25,FS_1.CP_11.CP_5.TL_0,FS_1.CP_5
FS_1.CP_5.CP_11.TL_0.TRADE_691.COPY_0,Swap,2020-03-02,4.071038,239840.810459,EUR,239840.810459,EUR,19799818.99,19799818.99,FS_1.CP_5.CP_11.TL_0,FS_1.CP_11
FS_1.CP_11.CP_5.TL_0.TRADE_691.COPY_0,Swap,2020-03-02,4.071038,-239840.810459,EUR,-239840.810459,EUR,19799818.99,19799818.99,FS_1.CP_11.CP_5.TL_0,FS_1.CP_5
FS_1.CP_5.CP_11.TL_0.TRADE_951.COPY_0,FxForward,2017-10-02,1.655057,-25796529.940668,EUR,-25796529.940668,EUR,83835265.58,83835265.58,FS_1.CP_5.CP_11.TL_0,FS_1.CP_11
FS_1.CP_11.CP_5.TL_0.TRADE_951.COPY_0,FxForward,2017-10-02,1.655057,29210365.323426,USD,25796529.940667,EUR,97521211.75,86123841.00,FS_1.CP_11.CP_5.TL_0,FS_1.CP_5
FS_1.CP_5.CP_11.TL_0.TRADE_1565.COPY_0,Swap,2016-06-16,0.360656,2816.776263,EUR,2816.776263,EUR,1677573.76,1677573.76,FS_1.CP_5.CP_11.TL_0,FS_1.CP_11
FS_1.CP_11.CP_5.TL_0.TRADE_1565.COPY_0,Swap,2016-06-16,0.360656,-2816.776263,EUR,-2816.776263,EUR,1677573.76,1677573.76,FS_1.CP_11.CP_5.TL_0,FS_1.CP_5
FS_1.CP_5.CP_11.TL_0.TRADE_1955.COPY_0,FxForward,2018-04-09,2.172865,9077840.682398,USD,8016907.230266,EUR,74970257.09,66208431.84,FS_1.CP_5.CP_11.TL_0,FS_1.CP_11
FS_1.CP_11.CP_5.TL_0.TRADE_1955.COPY_0,FxForward,2018-04-09,2.172865,-8016907.230266,EUR,-8016907.230266,EUR,64022729.23,64022729.23,FS_1.CP_11.CP_5.TL_0,FS_1.CP_5
FS_1.CP_5.CP_11.TL_0.TRADE_5995.COPY_0,Swap,2024-12-12,8.849727,-870492.167380,EUR,-870492.167380,EUR,54109928.32,54109928.32,FS_1.CP_5.CP_11.TL_0,FS_1.CP_11
FS_1.CP_11.CP_5.TL_0.TRADE_5995.COPY_0,Swap,2024-12-12,8.849727,870492.167380,EUR,870492.167380,EUR,54109928.32,54109928.32,FS_1.CP_11.CP_5.TL_0,FS_1.CP_5
FS_1.CP_5.CP_11.TL_0.TRADE_6226.COPY_0,FxForward,2020-09-18,4.617486,11047895.748344,USD,9756720.612630,EUR,63454840.55,56038829.92,FS_1.CP_5.CP_11.TL_0,FS_1.CP_11
FS_1.CP_11.CP_5.TL_0.TRADE_6226.COPY_0,FxForward,2020-09-18,4.617486,-9756720.612630,EUR,-9756720.612630,EUR,55485388.74,55485388.74,FS_1.CP_11.CP_5.TL_0,FS_1.CP_5
FS_1.CP_5.CP_18.TL_0.TRADE_1576.COPY_0,Swap,2025-05-13,9.266015,4602924.024518,EUR,4602924.024518,EUR,43016091.86,43016091.86,FS_1.CP_5.CP_18.TL_0,FS_1.CP_18
FS_1.CP_18.CP_5.TL_0.TRADE_1576.COPY_0,Swap,2025-05-13,9.266015,-4602924.024518,EUR,-4602924.024518,EUR,43016091.86,43016091.86,FS_1.CP_18.CP_5.TL_0,FS_1.CP_5
FS_1.CP_5.CP_18.TL_0.TRADE_4804.COPY_0,Swap,2020-03-04,4.076503,-6674413.323313,EUR,-6674413.323313,EUR,88601766.49,88601766.49,FS_1.CP_5.CP_18.TL_0,FS_1.CP_18
FS_1.CP_18.CP_5.TL_0.TRADE_4804.COPY_0,Swap,2020-03-04,4.076503,6674413.323313,EUR,6674413.323313,EUR,88601766.49,88601766.49,FS_1.CP_18.CP_5.TL_0,FS_1.CP_5
FS_1.CP_5.CP_18.TL_0.TRADE_6034.COPY_0,FxForward,2016-08-27,0.557377,-27946348.233956,EUR,-27946348.233956,EUR,72657513.60,72657513.60,FS_1.CP_5.CP_18.TL_0,FS_1.CP_18
FS_1.CP_18.CP_5.TL_0.TRADE_6034.COPY_0,FxForward,2016-08-27,0.557377,31644684.120193,USD,27946348.233956,EUR,83066435.63,73358404.46,FS_1.CP_18.CP_5.TL_0,FS_1.CP_5
FS_1.CP_5.CP_18.TL_0.TRADE_6916.COPY_0,FxForward,2018-08-08,2.504372,13584214.990053,USD,11996618.489066,EUR,110218111.20,97336845.13,FS_1.CP_5.CP_18.TL_0,FS_1.CP_18
FS_1.CP_18.CP_5.TL_0.TRADE_6916.COPY_0,FxForward,2018-08-08,2.504372,-11996618.489066,EUR,-11996618.489066,EUR,93876992.20,93876992.20,FS_1.CP_18.CP_5.TL_0,FS_1.CP_5
FS_1.CP_5.CP_18.TL_0.TRADE_9881.COPY_0,Swap,2025-11-28,9.811221,-12281965.095918,EUR,-12281965.095918,EUR,78285872.14,78285872.14,FS_1.CP_5.CP_18.TL_0,FS_1.CP_18
FS_1.CP_18.CP_5.TL_0.TRADE_9881.COPY_0,Swap,2025-11-28,9.811221,12281965.095918,EUR,12281965.095918,EUR,78285872.14,78285872.14,FS_1.CP_18.CP_5.TL_0,FS_1.CP_5
FS_1.CP_5.CP_16.TL_0.TRADE_457.COPY_0,FxForward,2019-01-14,2.939988,11153747.496033,USD,9850201.394137,EUR,80265114.95,70884476.04,FS_1.CP_5.CP_16.TL_0,FS_1.CP_16
FS_1.CP_16.CP_5.TL_0.TRADE_457.COPY_0,FxForward,2019-01-14,2.939988,-9850201.394137,EUR,-9850201.394137,EUR,69104822.17,69104822.17,FS_1.CP_16.CP_5.TL_0,FS_1.CP_5
FS_1.CP_5.CP_16.TL_0.TRADE_1964.COPY_0,Swap,2017-09-14,1.605741,1088376.980944,EUR,1088376.980944,EUR,39663625.77,39663625.77,FS_1.CP_5.CP_16.TL_0,FS_1.CP_16
FS_1.CP_16.CP_5.TL_0.TRADE_1964.COPY_0,Swap,2017-09-14,1.605741,-1088376.980944,EUR,-1088376.980944,EUR,39663625.77,39663625.77,FS_1.CP_16.CP_5.TL_0,FS_1.CP_5
FS_1.CP_5.CP_16.TL_0.TRADE_2020.COPY_0,FxForward,2020-04-01,4.153005,8739024.052920,USD,7717688.332113,EUR,50360361.21,44474711.34,FS_1.CP_5.CP_16.TL_0,FS_1.CP_16
FS_1.CP_16.CP_5.TL_0.TRADE_2020.COPY_0,FxForward,2020-04-01,4.153005,-7717688.332113,EUR,-7717688.332113,EUR,44262634.84,44262634.84,FS_1.CP_16.CP_5.TL_0,FS_1.CP_5
FS_1.CP_5.CP_16.TL_0.TRADE_2420.COPY_0,Swap,2023-06-23,7.378344,-4665055.185379,EUR,-4665055.185379,EUR,27757615.58,27757615.58,FS_1.CP_5.CP_16.TL_0,FS_1.CP_16
FS_1.CP_16.CP_5.TL_0.TRADE_2420.COPY_0,Swap,2023-06-23,7.378344,4665055.185379,EUR,4665055.185379,EUR,27757615.58,27757615.58,FS_1.CP_16.CP_5.TL_0,FS_1.CP_5
FS_1.CP_5.CP_16.TL_0.TRADE_3321.COPY_0,FxForward,2017-12-20,1.871495,10308620.520751,USD,9103844.986741,EUR,47800614.53,42214124.00,FS_1.CP_5.CP_16.TL_0,FS_1.CP_16
FS_1.CP_16.CP_5.TL_0.TRADE_3321.COPY_0,FxForward,2017-12-20,1.871495,-9103844.986741,EUR,-9103844.986741,EUR,41860181.16,41860181.16,FS_1.CP_16.CP_5.TL_0,FS_1.CP_5
FS_1.CP_5.CP_16.TL_0.TRADE_3660.COPY_0,FxForward,2017-08-21,1.539988,26337174.834195,USD,23259131.189915,EUR,72426540.86,63962001.47,FS_1.CP_5.CP_16.TL_0,FS_1.CP_16
FS_1.CP_16.CP_5.TL_0.TRADE_3660.COPY_0,FxForward,2017-08-21,1.539988,-23259131.189915,EUR,-23259131.189915,EUR,63286715.05,63286715.05,FS_1.CP_16.CP_5.TL_0,FS_1.CP_5
FS_1.CP_5.CP_16.TL_0.TRADE_4040.COPY_0,Swap,2023-08-18,7.531769,-5571020.774566,EUR,-5571020.774566,EUR,37972313.73,37972313.73,FS_1.CP_5.CP_16.TL_0,FS_1.CP_16
FS_1.CP_16.CP_5.TL_0.TRADE_4040.COPY_0,Swap,2023-08-18,7.531769,5571020.774566,EUR,5571020.774566,EUR,37972313.73,37972313.73,FS_1.CP_16.CP_5.TL_0,FS_1.CP_5
FS_1.CP_5.CP_16.TL_0.TRADE_4289.COPY_0,FxForward,2016-04-27,0.224044,-16138071.177814,EUR,-16138071.177814,EUR,91843351.87,91843351.87,FS_1.CP_5.CP_16.TL_0,FS_1.CP_16
FS_1.CP_16.CP_5.TL_0.TRADE_4289.COPY_0,FxForward,2016-04-27,0.224044,18273735.103272,USD,16138071.177814,EUR,105203240.88,92908066.13,FS_1.CP_16.CP_5.TL_0,FS_1.CP_5
FS_1.CP_5.CP_16.TL_0.TRADE_4998.COPY_0,Swap,2021-10-29,5.729029,1353340.641456,EUR,1353340.641456,EUR,92718016.92,92718016.92,FS_1.CP_5.CP_16.TL_0,FS_1.CP_16
FS_1.CP_16.CP_5.TL_0.TRADE_4998.COPY_0,Swap,2021-10-29,5.729029,-1353340.641456,EUR,-1353340.641456,EUR,92718016.92,92718016.92,FS_1.CP_16.CP_5.TL_0,FS_1.CP_5
FS_1.CP_5.CP_16.TL_0.TRADE_7308.COPY_0,Swap,2026-01-12,9.934509,-10303486.698452,EUR,-10303486.698452,EUR,82380582.29,82380582.29,FS_1.CP_5.CP_16.TL_0,FS_1.CP_16
FS_1.CP_16.CP_5.TL_0.TRADE_7308.COPY_0,Swap,2026-01-12,9.934509,10303486.698452,EUR,10303486.698452,EUR,82380582.29,82380582.29,FS_1.CP_16.CP_5.TL_0,FS_1.CP_5
FS_1.CP_5.CP_16.TL_0.TRADE_8326.COPY_0,Swap,2025-03-06,9.079714,-1957135.486879,EUR,-1957135.486879,EUR,94294482.20,94294482.20,FS_1.CP_5.CP_16.TL_0,FS_1.CP_16
FS_1.CP_16.CP_5.TL_0.TRADE_8326.COPY_0,Swap,2025-03-06,9.079714,1957135.486879,EUR,1957135.486879,EUR,94294482.20,94294482.20,FS_1.CP_16.CP_5.TL_0,FS_1.CP_5
FS_1.CP_11.CP_22.TL_0.TRADE_71.COPY_0,FxForward,2020-03-03,4.073770,11970054.413874,USD,10571105.963926,EUR,73153267.44,64603795.02,FS_1.CP_11.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_11.TL_0.TRADE_71.COPY_0,FxForward,2020-03-03,4.073770,-10571105.963926,EUR,-10571105.963926,EUR,63665431.97,63665431.97,FS_1.CP_22.CP_11.TL_0,FS_1.CP_11
FS_1.CP_11.CP_22.TL_0.TRADE_1125.COPY_0,Swap,2019-08-26,3.553687,468018.433092,EUR,468018.433092,EUR,5775126.48,5775126.48,FS_1.CP_11.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_11.TL_0.TRADE_1125.COPY_0,Swap,2019-08-26,3.553687,-468018.433092,EUR,-468018.433092,EUR,5775126.48,5775126.48,FS_1.CP_22.CP_11.TL_0,FS_1.CP_11
FS_1.CP_11.CP_22.TL_0.TRADE_1789.COPY_0,Swap,2021-04-21,5.205741,-3910626.781758,EUR,-3910626.781758,EUR,59357707.52,59357707.52,FS_1.CP_11.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_11.TL_0.TRADE_1789.COPY_0,Swap,2021-04-21,5.205741,3910626.781758,EUR,3910626.781758,EUR,59357707.52,59357707.52,FS_1.CP_22.CP_11.TL_0,FS_1.CP_11
FS_1.CP_11.CP_22.TL_0.TRADE_3409.COPY_0,Swap,2025-11-10,9.761906,-14178503.354403,EUR,-14178503.354403,EUR,64641494.81,64641494.81,FS_1.CP_11.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_11.TL_0.TRADE_3409.COPY_0,Swap,2025-11-10,9.761906,14178503.354403,EUR,14178503.354403,EUR,64641494.81,64641494.81,FS_1.CP_22.CP_11.TL_0,FS_1.CP_11
FS_1.CP_11.CP_22.TL_0.TRADE_3427.COPY_0,Swap,2017-07-11,1.427659,54637.080276,EUR,54637.080276,EUR,14615589.41,14615589.41,FS_1.CP_11.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_11.TL_0.TRADE_3427.COPY_0,Swap,2017-07-11,1.427659,-54637.080276,EUR,-54637.080276,EUR,14615589.41,14615589.41,FS_1.CP_22.CP_11.TL_0,FS_1.CP_11
FS_1.CP_11.CP_22.TL_0.TRADE_6088.COPY_0,FxForward,2016-07-01,0.401639,21075622.061714,USD,18612499.690211,EUR,71714952.31,63333576.76,FS_1.CP_11.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_11.TL_0.TRADE_6088.COPY_0,FxForward,2016-07-01,0.401639,-18612499.690211,EUR,-18612499.690211,EUR,62661986.68,62661986.68,FS_1.CP_22.CP_11.TL_0,FS_1.CP_11
FS_1.CP_11.CP_22.TL_0.TRADE_6288.COPY_0,FxForward,2018-09-10,2.594783,-5401779.395666,EUR,-5401779.395666,EUR,37020663.17,37020663.17,FS_1.CP_11.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_11.TL_0.TRADE_6288.COPY_0,FxForward,2018-09-10,2.594783,6116634.675550,USD,5401779.395666,EUR,42572188.74,37596747.91,FS_1.CP_22.CP_11.TL_0,FS_1.CP_11
FS_1.CP_11.CP_22.TL_0.TRADE_7768.COPY_0,Swap,2019-07-22,3.457796,-1264833.602474,EUR,-1264833.602474,EUR,68977706.63,68977706.63,FS_1.CP_11.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_11.TL_0.TRADE_7768.COPY_0,Swap,2019-07-22,3.457796,1264833.602474,EUR,1264833.602474,EUR,68977706.63,68977706.63,FS_1.CP_22.CP_11.TL_0,FS_1.CP_11
FS_1.CP_11.CP_22.TL_0.TRADE_8330.COPY_0,Swap,2020-08-14,4.521858,6855621.208705,EUR,6855621.208705,EUR,98967234.36,98967234.36,FS_1.CP_11.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_11.TL_0.TRADE_8330.COPY_0,Swap,2020-08-14,4.521858,-6855621.208705,EUR,-6855621.208705,EUR,98967234.36,98967234.36,FS_1.CP_22.CP_11.TL_0,FS_1.CP_11
FS_1.CP_11.CP_22.TL_0.TRADE_9156.COPY_0,FxForward,2017-09-05,1.581084,15306827.881194,USD,13517908.432909,EUR,44386899.65,39199372.32,FS_1.CP_11.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_11.TL_0.TRADE_9156.COPY_0,FxForward,2017-09-05,1.581084,-13517908.432909,EUR,-13517908.432909,EUR,38711753.21,38711753.21,FS_1.CP_22.CP_11.TL_0,FS_1.CP_11
FS_1.CP_11.CP_22.TL_0.TRADE_9378.COPY_0,Swap,2025-06-27,9.389303,-469891.654074,EUR,-469891.654074,EUR,11644785.29,11644785.29,FS_1.CP_11.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_11.TL_0.TRADE_9378.COPY_0,Swap,2025-06-27,9.389303,469891.654074,EUR,469891.654074,EUR,11644785.29,11644785.29,FS_1.CP_22.CP_11.TL_0,FS_1.CP_11
FS_1.CP_11.CP_17.TL_0.TRADE_459.COPY_0,Swap,2025-09-29,9.646837,-249585.950432,EUR,-249585.950432,EUR,64150925.71,64150925.71,FS_1.CP_11.CP_17.TL_0,FS_1.CP_17
FS_1.CP_17.CP_11.TL_0.TRADE_459.COPY_0,Swap,2025-09-29,9.646837,249585.950432,EUR,249585.950432,EUR,64150925.71,64150925.71,FS_1.CP_17.CP_11.TL_0,FS_1.CP_11
FS_1.CP_11.CP_17.TL_0.TRADE_781.COPY_0,Swap,2020-03-16,4.109290,3749521.248969,EUR,3749521.248969,EUR,80905367.85,80905367.85,FS_1.CP_11.CP_17.TL_0,FS_1.CP_17
FS_1.CP_17.CP_11.TL_0.TRADE_781.COPY_0,Swap,2020-03-16,4.109290,-3749521.248969,EUR,-3749521.248969,EUR,80905367.85,80905367.85,FS_1.CP_17.CP_11.TL_0,FS_1.CP_11
FS_1.CP_11.CP_17.TL_0.TRADE_2567.COPY_0,FxForward,2016-12-10,0.844262,-40123898.166249,EUR,-40123898.166249,EUR,80458837.62,80458837.62,FS_1.CP_11.CP_17.TL_0,FS_1.CP_17
FS_1.CP_17.CP_11.TL_0.TRADE_2567.COPY_0,FxForward,2016-12-10,0.844262,45433774.477876,USD,40123898.166249,EUR,92655511.70,81826798.65,FS_1.CP_17.CP_11.TL_0,FS_1.CP_11
FS_1.CP_11.CP_17.TL_0.TRADE_2737.COPY_0,FxForward,2020-05-15,4.273224,5755916.209479,USD,5083218.343549,EUR,44528485.37,39324410.82,FS_1.CP_11.CP_17.TL_0,FS_1.CP_17
FS_1.CP_17.CP_11.TL_0.TRADE_2737.COPY_0,FxForward,2020-05-15,4.273224,-5083218.343549,EUR,-5083218.343549,EUR,37181345.93,37181345.93,FS_1.CP_17.CP_11.TL_0,FS_1.CP_11
FS_1.CP_11.CP_17.TL_0.TRADE_3276.COPY_0,FxForward,2019-02-07,3.005741,4065806.843940,USD,3590633.216030,EUR,24777943.17,21882128.00,FS_1.CP_11.CP_17.TL_0,FS_1.CP_17
FS_1.CP_17.CP_11.TL_0.TRADE_3276.COPY_0,FxForward,2019-02-07,3.005741,-3590633.216030,EUR,-3590633.216030,EUR,21896886.17,21896886.17,FS_1.CP_17.CP_11.TL_0,FS_1.CP_11
FS_1.CP_18.CP_20.TL_0.TRADE_206.COPY_0,FxForward,2019-09-23,3.630399,-752976.961028,EUR,-752976.961028,EUR,6127115.07,6127115.07,FS_1.CP_18.CP_20.TL_0,FS_1.CP_20
FS_1.CP_20.CP_18.TL_0.TRADE_206.COPY_0,FxForward,2019-09-23,3.630399,852623.673120,USD,752976.961028,EUR,7383117.35,6520247.37,FS_1.CP_20.CP_18.TL_0,FS_1.CP_18
FS_1.CP_18.CP_20.TL_0.TRADE_723.COPY_0,FxForward,2020-06-09,4.341530,-3508222.244347,EUR,-3508222.244347,EUR,23769991.02,23769991.02,FS_1.CP_18.CP_20.TL_0,FS_1.CP_20
FS_1.CP_20.CP_18.TL_0.TRADE_723.COPY_0,FxForward,2020-06-09,4.341530,3972489.851497,USD,3508222.244347,EUR,28101824.90,24817545.40,FS_1.CP_20.CP_18.TL_0,FS_1.CP_18
FS_1.CP_18.CP_20.TL_0.TRADE_2304.COPY_0,Swap,2023-07-24,7.463276,-8475006.245377,EUR,-8475006.245377,EUR,54386243.71,54386243.71,FS_1.CP_18.CP_20.TL_0,FS_1.CP_20
FS_1.CP_20.CP_18.TL_0.TRADE_2304.COPY_0,Swap,2023-07-24,7.463276,8475006.245377,EUR,8475006.245377,EUR,54386243.71,54386243.71,FS_1.CP_20.CP_18.TL_0,FS_1.CP_18
FS_1.CP_18.CP_20.TL_0.TRADE_2617.COPY_0,FxForward,2018-12-14,2.855057,10026661.159583,USD,8854838.409045,EUR,68781826.30,60743247.20,FS_1.CP_18.CP_20.TL_0,FS_1.CP_20
FS_1.CP_20.CP_18.TL_0.TRADE_2617.COPY_0,FxForward,2018-12-14,2.855057,-8854838.409045,EUR,-8854838.409045,EUR,59728216.20,59728216.20,FS_1.CP_20.CP_18.TL_0,FS_1.CP_18
FS_1.CP_18.CP_20.TL_0.TRADE_5050.COPY_0,FxForward,2017-01-05,0.915330,-28554250.369419,EUR,-28554250.369419,EUR,54509252.65,54509252.65,FS_1.CP_18.CP_20.TL_0,FS_1.CP_20
FS_1.CP_20.CP_18.TL_0.TRADE_5050.COPY_0,FxForward,2017-01-05,0.915330,32333034.200557,USD,28554250.369419,EUR,62483247.51,55180787.62,FS_1.CP_20.CP_18.TL_0,FS_1.CP_18
FS_1.CP_18.CP_20.TL_0.TRADE_5446.COPY_0,FxForward,2016-07-02,0.404372,-8561779.993202,EUR,-8561779.993202,EUR,29079616.97,29079616.97,FS_1.CP_18.CP_20.TL_0,FS_1.CP_20
FS_1.CP_20.CP_18.TL_0.TRADE_5446.COPY_0,FxForward,2016-07-02,0.404372,9694820.272162,USD,8561779.993202,EUR,33487302.31,29573618.38,FS_1.CP_20.CP_18.TL_0,FS_1.CP_18
FS_1.CP_18.CP_20.TL_0.TRADE_5525.COPY_0,Swap,2022-06-27,6.389303,-266548.261857,EUR,-266548.261857,EUR,2773574.31,2773574.31,FS_1.CP_18.CP_20.TL_0,FS_1.CP_20
FS_1.CP_20.CP_18.TL_0.TRADE_5525.COPY_0,Swap,2022-06-27,6.389303,266548.261857,EUR,266548.261857,EUR,2773574.31,2773574.31,FS_1.CP_20.CP_18.TL_0,FS_1.CP_18
FS_1.CP_18.CP_20.TL_0.TRADE_5879.COPY_0,Swap,2020-09-21,4.625683,7666343.449283,EUR,7666343.449283,EUR,77229526.07,77229526.07,FS_1.CP_18.CP_20.TL_0,FS_1.CP_20
FS_1.CP_20.CP_18.TL_0.TRADE_5879.COPY_0,Swap,2020-09-21,4.625683,-7666343.449283,EUR,-7666343.449283,EUR,77229526.07,77229526.07,FS_1.CP_20.CP_18.TL_0,FS_1.CP_18
FS_1.CP_18.CP_20.TL_0.TRADE_6236.COPY_0,FxForward,2016-11-03,0.743169,-26318355.934867,EUR,-26318355.934867,EUR,56597637.66,56597637.66,FS_1.CP_18.CP_20.TL_0,FS_1.CP_20
FS_1.CP_20.CP_18.TL_0.TRADE_6236.COPY_0,FxForward,2016-11-03,0.743169,29801248.204220,USD,26318355.934867,EUR,64907930.60,57322096.34,FS_1.CP_20.CP_18.TL_0,FS_1.CP_18
FS_1.CP_18.CP_20.TL_0.TRADE_7094.COPY_0,FxForward,2019-12-30,3.898892,-6135322.819659,EUR,-6135322.819659,EUR,36264372.48,36264372.48,FS_1.CP_18.CP_20.TL_0,FS_1.CP_20
FS_1.CP_20.CP_18.TL_0.TRADE_7094.COPY_0,FxForward,2019-12-30,3.898892,6947253.035644,USD,6135322.819659,EUR,41376706.21,36540982.24,FS_1.CP_20.CP_18.TL_0,FS_1.CP_18
FS_1.CP_18.CP_20.TL_0.TRADE_7140.COPY_0,Swap,2019-09-12,3.600262,322508.955495,EUR,322508.955495,EUR,93105939.81,93105939.81,FS_1.CP_18.CP_20.TL_0,FS_1.CP_20
FS_1.CP_20.CP_18.TL_0.TRADE_7140.COPY_0,Swap,2019-09-12,3.600262,-322508.955495,EUR,-322508.955495,EUR,93105939.81,93105939.81,FS_1.CP_20.CP_18.TL_0,FS_1.CP_18
FS_1.CP_18.CP_20.TL_0.TRADE_7843.COPY_0,Swap,2016-06-21,0.374317,-210100.747616,EUR,-210100.747616,EUR,64347939.68,64347939.68,FS_1.CP_18.CP_20.TL_0,FS_1.CP_20
FS_1.CP_20.CP_18.TL_0.TRADE_7843.COPY_0,Swap,2016-06-21,0.374317,210100.747616,EUR,210100.747616,EUR,64347939.68,64347939.68,FS_1.CP_20.CP_18.TL_0,FS_1.CP_18
FS_1.CP_18.CP_20.TL_0.TRADE_9045.COPY_0,Swap,2018-07-20,2.452317,289327.120738,EUR,289327.120738,EUR,86184728.73,86184728.73,FS_1.CP_18.CP_20.TL_0,FS_1.CP_20
FS_1.CP_20.CP_18.TL_0.TRADE_9045.COPY_0,Swap,2018-07-20,2.452317,-289327.120738,EUR,-289327.120738,EUR,86184728.73,86184728.73,FS_1.CP_20.CP_18.TL_0,FS_1.CP_18
FS_1.CP_18.CP_22.TL_0.TRADE_1152.COPY_0,Swap,2020-07-01,4.401639,6029.149491,EUR,6029.149491,EUR,15049441.37,15049441.37,FS_1.CP_18.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_18.TL_0.TRADE_1152.COPY_0,Swap,2020-07-01,4.401639,-6029.149491,EUR,-6029.149491,EUR,15049441.37,15049441.37,FS_1.CP_22.CP_18.TL_0,FS_1.CP_18
FS_1.CP_18.CP_22.TL_0.TRADE_1520.COPY_0,FxForward,2018-10-19,2.701632,-2193712.585947,EUR,-2193712.585947,EUR,16456289.73,16456289.73,FS_1.CP_18.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_18.TL_0.TRADE_1520.COPY_0,FxForward,2018-10-19,2.701632,2484021.928433,USD,2193712.585947,EUR,19256121.57,17005645.47,FS_1.CP_22.CP_18.TL_0,FS_1.CP_18
FS_1.CP_18.CP_22.TL_0.TRADE_2302.COPY_0,FxForward,2019-03-11,3.093413,4166097.592887,USD,3679202.916523,EUR,23363851.14,20633301.87,FS_1.CP_18.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_18.TL_0.TRADE_2302.COPY_0,FxForward,2019-03-11,3.093413,-3679202.916523,EUR,-3679202.916523,EUR,20934305.83,20934305.83,FS_1.CP_22.CP_18.TL_0,FS_1.CP_18
FS_1.CP_18.CP_22.TL_0.TRADE_2421.COPY_0,FxForward,2018-05-11,2.260536,-5260286.968600,EUR,-5260286.968600,EUR,42656246.56,42656246.56,FS_1.CP_18.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_18.TL_0.TRADE_2421.COPY_0,FxForward,2018-05-11,2.260536,5956417.565163,USD,5260286.968600,EUR,50140727.79,44280746.62,FS_1.CP_22.CP_18.TL_0,FS_1.CP_18
FS_1.CP_18.CP_22.TL_0.TRADE_5431.COPY_0,FxForward,2019-06-25,3.383824,8219670.781809,USD,7259032.233168,EUR,48997477.50,43271108.78,FS_1.CP_18.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_18.TL_0.TRADE_5431.COPY_0,FxForward,2019-06-25,3.383824,-7259032.233168,EUR,-7259032.233168,EUR,43241945.76,43241945.76,FS_1.CP_22.CP_18.TL_0,FS_1.CP_18
FS_1.CP_18.CP_22.TL_0.TRADE_6651.COPY_0,FxForward,2017-03-06,1.079714,-50058819.858904,EUR,-50058819.858904,EUR,93649093.75,93649093.75,FS_1.CP_18.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_18.TL_0.TRADE_6651.COPY_0,FxForward,2017-03-06,1.079714,56683453.902572,USD,50058819.858904,EUR,106719018.93,94246694.16,FS_1.CP_22.CP_18.TL_0,FS_1.CP_18
FS_1.CP_18.CP_22.TL_0.TRADE_6700.COPY_0,Swap,2023-09-11,7.597522,3454639.702841,EUR,3454639.702841,EUR,28788403.42,28788403.42,FS_1.CP_18.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_18.TL_0.TRADE_6700.COPY_0,Swap,2023-09-11,7.597522,-3454639.702841,EUR,-3454639.702841,EUR,28788403.42,28788403.42,FS_1.CP_22.CP_18.TL_0,FS_1.CP_18
FS_1.CP_18.CP_22.TL_0.TRADE_6761.COPY_0,Swap,2024-09-16,8.612022,-5420268.062366,EUR,-5420268.062366,EUR,89655021.74,89655021.74,FS_1.CP_18.CP_22.TL_0,FS_1.CP_22
FS_1.CP_22.CP_18.TL_0.TRADE_6761.COPY_0,Swap,2024-09-16,8.612022,5420268.062366,EUR,5420268.062366,EUR,89655021.74,89655021.74,FS_1.CP_22.CP_18.TL_0,FS_1.CP_18
